ID: 1, BinID: 25, Cliente: Cliente_630, FechaPerso: 1/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 556, BinID: 28, Cliente: Cliente_497, FechaPerso: 5/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 557, BinID: 72, Cliente: Cliente_228, FechaPerso: 10/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 558, BinID: 75, Cliente: Cliente_686, FechaPerso: 1/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 559, BinID: 84, Cliente: Cliente_170, FechaPerso: 7/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 560, BinID: 43, Cliente: Cliente_546, FechaPerso: 2/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 561, BinID: 87, Cliente: Cliente_405, FechaPerso: 10/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 562, BinID: 49, Cliente: Cliente_849, FechaPerso: 12/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 563, BinID: 68, Cliente: Cliente_560, FechaPerso: 10/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 564, BinID: 32, Cliente: Cliente_279, FechaPerso: 7/31/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 565, BinID: 97, Cliente: Cliente_85, FechaPerso: 7/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 566, BinID: 97, Cliente: Cliente_785, FechaPerso: 12/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 567, BinID: 79, Cliente: Cliente_381, FechaPerso: 9/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 568, BinID: 69, Cliente: Cliente_247, FechaPerso: 2/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 569, BinID: 74, Cliente: Cliente_15, FechaPerso: 1/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 570, BinID: 18, Cliente: Cliente_450, FechaPerso: 8/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 571, BinID: 52, Cliente: Cliente_220, FechaPerso: 11/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 572, BinID: 7, Cliente: Cliente_77, FechaPerso: 7/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 573, BinID: 58, Cliente: Cliente_319, FechaPerso: 11/6/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 574, BinID: 48, Cliente: Cliente_685, FechaPerso: 4/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 575, BinID: 35, Cliente: Cliente_914, FechaPerso: 11/10/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 576, BinID: 83, Cliente: Cliente_810, FechaPerso: 2/24/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 577, BinID: 37, Cliente: Cliente_495, FechaPerso: 3/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 578, BinID: 68, Cliente: Cliente_300, FechaPerso: 10/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 579, BinID: 41, Cliente: Cliente_417, FechaPerso: 3/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 580, BinID: 59, Cliente: Cliente_318, FechaPerso: 1/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 581, BinID: 16, Cliente: Cliente_128, FechaPerso: 1/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 582, BinID: 64, Cliente: Cliente_288, FechaPerso: 6/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 583, BinID: 18, Cliente: Cliente_901, FechaPerso: 9/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 584, BinID: 2, Cliente: Cliente_826, FechaPerso: 7/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 585, BinID: 54, Cliente: Cliente_387, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 586, BinID: 26, Cliente: Cliente_73, FechaPerso: 6/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 587, BinID: 41, Cliente: Cliente_279, FechaPerso: 8/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 588, BinID: 39, Cliente: Cliente_125, FechaPerso: 6/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 589, BinID: 45, Cliente: Cliente_950, FechaPerso: 12/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 590, BinID: 67, Cliente: Cliente_64, FechaPerso: 10/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 591, BinID: 72, Cliente: Cliente_317, FechaPerso: 7/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 592, BinID: 91, Cliente: Cliente_121, FechaPerso: 4/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 593, BinID: 7, Cliente: Cliente_358, FechaPerso: 5/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 594, BinID: 10, Cliente: Cliente_246, FechaPerso: 2/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 595, BinID: 99, Cliente: Cliente_203, FechaPerso: 6/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 596, BinID: 47, Cliente: Cliente_359, FechaPerso: 7/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 597, BinID: 44, Cliente: Cliente_866, FechaPerso: 7/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 598, BinID: 19, Cliente: Cliente_721, FechaPerso: 4/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 599, BinID: 95, Cliente: Cliente_146, FechaPerso: 10/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 600, BinID: 20, Cliente: Cliente_973, FechaPerso: 3/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 601, BinID: 21, Cliente: Cliente_158, FechaPerso: 12/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 602, BinID: 38, Cliente: Cliente_835, FechaPerso: 7/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 603, BinID: 92, Cliente: Cliente_34, FechaPerso: 3/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 604, BinID: 96, Cliente: Cliente_665, FechaPerso: 3/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 605, BinID: 98, Cliente: Cliente_140, FechaPerso: 5/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 606, BinID: 40, Cliente: Cliente_899, FechaPerso: 7/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 607, BinID: 24, Cliente: Cliente_332, FechaPerso: 11/6/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 608, BinID: 50, Cliente: Cliente_705, FechaPerso: 5/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 609, BinID: 31, Cliente: Cliente_207, FechaPerso: 11/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 610, BinID: 33, Cliente: Cliente_984, FechaPerso: 10/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 611, BinID: 68, Cliente: Cliente_190, FechaPerso: 4/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 612, BinID: 71, Cliente: Cliente_774, FechaPerso: 3/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 613, BinID: 93, Cliente: Cliente_712, FechaPerso: 3/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 614, BinID: 85, Cliente: Cliente_213, FechaPerso: 12/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 615, BinID: 70, Cliente: Cliente_666, FechaPerso: 4/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 616, BinID: 81, Cliente: Cliente_511, FechaPerso: 7/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 617, BinID: 100, Cliente: Cliente_168, FechaPerso: 4/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 618, BinID: 32, Cliente: Cliente_461, FechaPerso: 1/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 619, BinID: 66, Cliente: Cliente_222, FechaPerso: 9/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 620, BinID: 34, Cliente: Cliente_837, FechaPerso: 3/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 621, BinID: 30, Cliente: Cliente_796, FechaPerso: 7/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 622, BinID: 20, Cliente: Cliente_263, FechaPerso: 8/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 623, BinID: 55, Cliente: Cliente_25, FechaPerso: 2/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 624, BinID: 69, Cliente: Cliente_180, FechaPerso: 4/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 625, BinID: 60, Cliente: Cliente_159, FechaPerso: 12/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 626, BinID: 46, Cliente: Cliente_990, FechaPerso: 7/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 627, BinID: 83, Cliente: Cliente_992, FechaPerso: 4/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 628, BinID: 41, Cliente: Cliente_718, FechaPerso: 9/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 629, BinID: 18, Cliente: Cliente_472, FechaPerso: 2/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 630, BinID: 7, Cliente: Cliente_439, FechaPerso: 2/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 631, BinID: 82, Cliente: Cliente_759, FechaPerso: 8/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 632, BinID: 14, Cliente: Cliente_939, FechaPerso: 5/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 633, BinID: 72, Cliente: Cliente_416, FechaPerso: 5/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 634, BinID: 6, Cliente: Cliente_663, FechaPerso: 8/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 635, BinID: 17, Cliente: Cliente_908, FechaPerso: 2/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 636, BinID: 59, Cliente: Cliente_542, FechaPerso: 4/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 637, BinID: 25, Cliente: Cliente_482, FechaPerso: 5/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 638, BinID: 92, Cliente: Cliente_165, FechaPerso: 2/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 639, BinID: 65, Cliente: Cliente_7, FechaPerso: 2/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 640, BinID: 43, Cliente: Cliente_146, FechaPerso: 3/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 641, BinID: 13, Cliente: Cliente_114, FechaPerso: 11/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 642, BinID: 35, Cliente: Cliente_803, FechaPerso: 10/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 643, BinID: 69, Cliente: Cliente_953, FechaPerso: 12/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 644, BinID: 4, Cliente: Cliente_284, FechaPerso: 2/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 645, BinID: 48, Cliente: Cliente_338, FechaPerso: 12/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 646, BinID: 68, Cliente: Cliente_358, FechaPerso: 9/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 647, BinID: 76, Cliente: Cliente_815, FechaPerso: 4/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 648, BinID: 92, Cliente: Cliente_507, FechaPerso: 8/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 649, BinID: 79, Cliente: Cliente_164, FechaPerso: 10/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 650, BinID: 1, Cliente: Cliente_233, FechaPerso: 3/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 651, BinID: 2, Cliente: Cliente_326, FechaPerso: 10/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 652, BinID: 27, Cliente: Cliente_221, FechaPerso: 3/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 653, BinID: 20, Cliente: Cliente_521, FechaPerso: 3/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 654, BinID: 70, Cliente: Cliente_474, FechaPerso: 6/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 655, BinID: 93, Cliente: Cliente_550, FechaPerso: 3/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 656, BinID: 57, Cliente: Cliente_819, FechaPerso: 10/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 657, BinID: 51, Cliente: Cliente_36, FechaPerso: 5/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 658, BinID: 17, Cliente: Cliente_498, FechaPerso: 2/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 659, BinID: 78, Cliente: Cliente_403, FechaPerso: 8/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 660, BinID: 95, Cliente: Cliente_718, FechaPerso: 10/31/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 661, BinID: 12, Cliente: Cliente_963, FechaPerso: 9/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 662, BinID: 7, Cliente: Cliente_48, FechaPerso: 7/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 663, BinID: 66, Cliente: Cliente_583, FechaPerso: 7/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 664, BinID: 26, Cliente: Cliente_910, FechaPerso: 12/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 665, BinID: 61, Cliente: Cliente_923, FechaPerso: 2/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 666, BinID: 79, Cliente: Cliente_179, FechaPerso: 1/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 667, BinID: 11, Cliente: Cliente_533, FechaPerso: 10/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 668, BinID: 98, Cliente: Cliente_237, FechaPerso: 7/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 669, BinID: 57, Cliente: Cliente_971, FechaPerso: 12/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 670, BinID: 91, Cliente: Cliente_833, FechaPerso: 12/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 671, BinID: 84, Cliente: Cliente_180, FechaPerso: 4/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 672, BinID: 49, Cliente: Cliente_775, FechaPerso: 10/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 673, BinID: 87, Cliente: Cliente_800, FechaPerso: 10/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 674, BinID: 64, Cliente: Cliente_14, FechaPerso: 7/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 675, BinID: 77, Cliente: Cliente_121, FechaPerso: 2/24/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 676, BinID: 15, Cliente: Cliente_445, FechaPerso: 11/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 677, BinID: 83, Cliente: Cliente_717, FechaPerso: 11/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 678, BinID: 81, Cliente: Cliente_197, FechaPerso: 10/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 679, BinID: 42, Cliente: Cliente_540, FechaPerso: 10/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 680, BinID: 100, Cliente: Cliente_596, FechaPerso: 9/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 681, BinID: 48, Cliente: Cliente_357, FechaPerso: 11/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 682, BinID: 88, Cliente: Cliente_829, FechaPerso: 6/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 683, BinID: 48, Cliente: Cliente_354, FechaPerso: 7/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 684, BinID: 24, Cliente: Cliente_459, FechaPerso: 4/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 685, BinID: 69, Cliente: Cliente_314, FechaPerso: 10/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 686, BinID: 46, Cliente: Cliente_923, FechaPerso: 4/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 687, BinID: 87, Cliente: Cliente_809, FechaPerso: 8/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 688, BinID: 67, Cliente: Cliente_231, FechaPerso: 10/6/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 689, BinID: 59, Cliente: Cliente_743, FechaPerso: 4/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 690, BinID: 6, Cliente: Cliente_621, FechaPerso: 10/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 691, BinID: 37, Cliente: Cliente_272, FechaPerso: 5/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 692, BinID: 94, Cliente: Cliente_413, FechaPerso: 8/16/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 693, BinID: 53, Cliente: Cliente_152, FechaPerso: 9/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 694, BinID: 84, Cliente: Cliente_216, FechaPerso: 7/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 695, BinID: 16, Cliente: Cliente_301, FechaPerso: 12/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 696, BinID: 59, Cliente: Cliente_861, FechaPerso: 10/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 697, BinID: 85, Cliente: Cliente_627, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 698, BinID: 28, Cliente: Cliente_769, FechaPerso: 4/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 699, BinID: 46, Cliente: Cliente_136, FechaPerso: 9/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 700, BinID: 31, Cliente: Cliente_179, FechaPerso: 12/6/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 701, BinID: 64, Cliente: Cliente_982, FechaPerso: 8/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 702, BinID: 15, Cliente: Cliente_195, FechaPerso: 10/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 703, BinID: 99, Cliente: Cliente_953, FechaPerso: 7/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 704, BinID: 12, Cliente: Cliente_793, FechaPerso: 8/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 705, BinID: 58, Cliente: Cliente_763, FechaPerso: 10/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 706, BinID: 9, Cliente: Cliente_291, FechaPerso: 9/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 707, BinID: 71, Cliente: Cliente_303, FechaPerso: 4/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 708, BinID: 66, Cliente: Cliente_508, FechaPerso: 9/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 709, BinID: 98, Cliente: Cliente_682, FechaPerso: 12/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 710, BinID: 99, Cliente: Cliente_828, FechaPerso: 8/31/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 711, BinID: 27, Cliente: Cliente_564, FechaPerso: 9/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 712, BinID: 30, Cliente: Cliente_948, FechaPerso: 5/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 713, BinID: 35, Cliente: Cliente_845, FechaPerso: 8/10/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 714, BinID: 33, Cliente: Cliente_73, FechaPerso: 7/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 715, BinID: 74, Cliente: Cliente_594, FechaPerso: 9/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 716, BinID: 15, Cliente: Cliente_743, FechaPerso: 2/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 717, BinID: 95, Cliente: Cliente_860, FechaPerso: 6/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 718, BinID: 70, Cliente: Cliente_289, FechaPerso: 3/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 719, BinID: 13, Cliente: Cliente_141, FechaPerso: 7/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 720, BinID: 33, Cliente: Cliente_97, FechaPerso: 10/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 721, BinID: 73, Cliente: Cliente_771, FechaPerso: 7/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 722, BinID: 41, Cliente: Cliente_139, FechaPerso: 10/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 723, BinID: 68, Cliente: Cliente_801, FechaPerso: 6/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 724, BinID: 59, Cliente: Cliente_524, FechaPerso: 5/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 725, BinID: 40, Cliente: Cliente_825, FechaPerso: 9/10/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 726, BinID: 70, Cliente: Cliente_145, FechaPerso: 11/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 727, BinID: 4, Cliente: Cliente_117, FechaPerso: 2/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 728, BinID: 11, Cliente: Cliente_236, FechaPerso: 1/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 729, BinID: 80, Cliente: Cliente_925, FechaPerso: 4/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 730, BinID: 85, Cliente: Cliente_360, FechaPerso: 10/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 731, BinID: 33, Cliente: Cliente_227, FechaPerso: 5/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 732, BinID: 9, Cliente: Cliente_422, FechaPerso: 5/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 733, BinID: 20, Cliente: Cliente_706, FechaPerso: 11/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 734, BinID: 76, Cliente: Cliente_493, FechaPerso: 7/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 735, BinID: 77, Cliente: Cliente_240, FechaPerso: 9/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 736, BinID: 36, Cliente: Cliente_712, FechaPerso: 10/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 737, BinID: 10, Cliente: Cliente_933, FechaPerso: 1/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 738, BinID: 73, Cliente: Cliente_450, FechaPerso: 8/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 739, BinID: 30, Cliente: Cliente_885, FechaPerso: 6/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 740, BinID: 12, Cliente: Cliente_972, FechaPerso: 8/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
